,uniprot_id,pdb_id,chain_id,rank,coverage,resolution,start,end,unp_start,unp_end,experimental_method
13267,P0AEX9,6d65,C,303,0.986,2.348,2,366,27,391,X-ray diffraction
13268,P0AEX9,6d65,C,303,0.986,2.348,2,366,27,391,X-ray diffraction
13269,P0AEX9,6d67,A,304,0.986,2.55,2,366,27,391,X-ray diffraction
13270,P0AEX9,6d67,A,304,0.986,2.55,2,366,27,391,X-ray diffraction
13271,P0AEX9,6dks,D,305,0.986,2.78,1,365,28,392,X-ray diffraction
13272,P0AEX9,6dks,H,305,0.986,2.78,1,365,28,392,X-ray diffraction
13273,P0AEX9,5wvn,A,306,0.986,2.8,1,368,25,392,X-ray diffraction
13274,P0AEX9,5wvn,A,306,0.986,2.8,1,368,25,392,X-ray diffraction
13275,P0AEX9,5wvm,A,307,0.986,2.9,1,368,25,392,X-ray diffraction
13276,P0AEX9,5wvm,A,307,0.986,2.9,1,368,25,392,X-ray diffraction
13277,P0AEX9,6wbj,A,308,0.984,1.651,5,368,29,392,X-ray diffraction
13278,P0AEX9,6wbj,A,308,0.984,1.651,5,368,29,392,X-ray diffraction
13279,P0AEX9,5fio,B,309,0.984,2.1,18,381,29,392,X-ray diffraction
13280,P0AEX9,1svx,B,310,0.984,2.24,18,381,29,392,X-ray diffraction
13281,P0AEX9,6wbh,A,311,0.984,2.455,5,368,29,392,X-ray diffraction
13282,P0AEX9,6wbh,A,311,0.984,2.455,5,368,29,392,X-ray diffraction
13283,P0AEX9,3a3c,A,312,0.984,2.5,1,364,29,392,X-ray diffraction
13284,P0AEX9,3a3c,A,312,0.984,2.5,1,364,29,392,X-ray diffraction
13285,P0AEX9,3a3c,A,312,0.984,2.5,1,364,29,392,X-ray diffraction
13286,P0AEX9,5lem,B,313,0.984,2.98,18,381,29,392,X-ray diffraction
13287,P0AEX9,5lel,B,314,0.984,3.1,18,381,29,392,X-ray diffraction
13288,P0AEX9,5lel,E,314,0.984,3.1,18,381,29,392,X-ray diffraction
13289,P0AEX9,5lel,H,314,0.984,3.1,18,381,29,392,X-ray diffraction
13290,P0AEX9,6swr,A,315,0.984,3.2,123,486,32,395,X-ray diffraction
13291,P0AEX9,6swr,A,315,0.984,3.2,123,486,32,395,X-ray diffraction
13292,P0AEX9,6swr,D,315,0.984,3.2,123,486,32,395,X-ray diffraction
13293,P0AEX9,6swr,D,315,0.984,3.2,123,486,32,395,X-ray diffraction
13294,P0AEX9,3l2j,A,316,0.984,3.24,1,364,29,392,X-ray diffraction
13295,P0AEX9,3l2j,A,316,0.984,3.24,1,364,29,392,X-ray diffraction
13296,P0AEX9,3l2j,B,316,0.984,3.24,1,364,29,392,X-ray diffraction
13297,P0AEX9,3l2j,B,316,0.984,3.24,1,364,29,392,X-ray diffraction
13298,P0AEX9,7y5q,A,317,0.984,3.8,18,381,29,392,Electron Microscopy
13299,P0AEX9,7y5q,A,317,0.984,3.8,18,381,29,392,Electron Microscopy
13300,P0AEX9,7y5q,B,317,0.984,3.8,18,381,29,392,Electron Microscopy
13301,P0AEX9,7y5q,B,317,0.984,3.8,18,381,29,392,Electron Microscopy
13302,P0AEX9,5az9,A,318,0.981,1.82,2,364,27,394,X-ray diffraction
13303,P0AEX9,5az9,A,318,0.981,1.82,2,364,27,394,X-ray diffraction
13304,P0AEX9,1mdp,1,319,0.981,2.3,1,363,27,396,X-ray diffraction
13305,P0AEX9,1mdp,2,319,0.981,2.3,1,363,27,396,X-ray diffraction
13306,P0AEX9,7fbb,A,320,0.981,2.307,1,363,30,392,X-ray diffraction
13307,P0AEX9,7fbb,A,320,0.981,2.307,1,363,30,392,X-ray diffraction
13308,P0AEX9,7fbb,B,320,0.981,2.307,1,363,30,392,X-ray diffraction
13309,P0AEX9,7fbb,B,320,0.981,2.307,1,363,30,392,X-ray diffraction
13310,P0AEX9,3h4z,A,321,0.981,2.35,1,366,27,392,X-ray diffraction
13311,P0AEX9,3h4z,A,321,0.981,2.35,1,366,27,392,X-ray diffraction
13312,P0AEX9,3h4z,B,321,0.981,2.35,1,366,27,392,X-ray diffraction
13313,P0AEX9,3h4z,B,321,0.981,2.35,1,366,27,392,X-ray diffraction
13314,P0AEX9,3h4z,C,321,0.981,2.35,1,366,27,392,X-ray diffraction
13315,P0AEX9,3h4z,C,321,0.981,2.35,1,366,27,392,X-ray diffraction
13316,P0AEX9,5i69,A,322,0.981,2.7,22,384,27,389,X-ray diffraction
13317,P0AEX9,5i69,A,322,0.981,2.7,22,384,27,389,X-ray diffraction
13318,P0AEX9,5e7u,A,323,0.981,2.8,22,384,27,389,X-ray diffraction
13319,P0AEX9,5e7u,A,323,0.981,2.8,22,384,27,389,X-ray diffraction
13320,P0AEX9,1a7l,A,324,0.981,2.9,1,363,27,389,X-ray diffraction
13321,P0AEX9,1a7l,B,324,0.981,2.9,1,363,27,389,X-ray diffraction
13322,P0AEX9,1a7l,C,324,0.981,2.9,1,363,27,389,X-ray diffraction
13323,P0AEX9,3lc8,A,325,0.978,2.0,3,364,29,390,X-ray diffraction
13324,P0AEX9,3lc8,A,325,0.978,2.0,3,364,29,390,X-ray diffraction
13325,P0AEX9,3lc8,B,325,0.978,2.0,3,364,29,390,X-ray diffraction
13326,P0AEX9,3lc8,B,325,0.978,2.0,3,364,29,390,X-ray diffraction
13327,P0AEX9,2vgq,A,326,0.978,2.1,16,377,27,388,X-ray diffraction
13328,P0AEX9,2vgq,A,326,0.978,2.1,16,377,27,388,X-ray diffraction
13329,P0AEX9,3lbs,A,327,0.978,2.15,3,364,29,390,X-ray diffraction
13330,P0AEX9,3lbs,A,327,0.978,2.15,3,364,29,390,X-ray diffraction
13331,P0AEX9,3lbs,B,327,0.978,2.15,3,364,29,390,X-ray diffraction
13332,P0AEX9,3lbs,B,327,0.978,2.15,3,364,29,390,X-ray diffraction
13333,P0AEX9,1mg1,A,328,0.978,2.5,1,362,31,392,X-ray diffraction
13334,P0AEX9,6sja,A,329,0.976,1.5,2,362,27,387,X-ray diffraction
13335,P0AEX9,6sja,A,329,0.976,1.5,2,362,27,387,X-ray diffraction
13336,P0AEX9,6siv,A,330,0.976,1.752,1,362,26,387,X-ray diffraction
13337,P0AEX9,6siv,A,330,0.976,1.752,1,362,26,387,X-ray diffraction
13338,P0AEX9,4wvi,A,331,0.976,1.9,13,373,33,393,X-ray diffraction
13339,P0AEX9,4wvi,A,331,0.976,1.9,13,373,33,393,X-ray diffraction
13340,P0AEX9,4wvj,A,332,0.976,1.95,13,373,33,393,X-ray diffraction
13341,P0AEX9,4wvj,A,332,0.976,1.95,13,373,33,393,X-ray diffraction
13342,P0AEX9,4r0y,A,333,0.976,2.0,1,361,27,387,X-ray diffraction
13343,P0AEX9,4r0y,A,333,0.976,2.0,1,361,27,387,X-ray diffraction
13344,P0AEX9,4r0y,B,333,0.976,2.0,1,361,27,387,X-ray diffraction
13345,P0AEX9,4r0y,B,333,0.976,2.0,1,361,27,387,X-ray diffraction
13346,P0AEX9,4wvg,A,334,0.976,2.05,13,373,33,393,X-ray diffraction
13347,P0AEX9,4wvg,A,334,0.976,2.05,13,373,33,393,X-ray diffraction
13348,P0AEX9,4ogm,A,335,0.976,2.234,2,362,27,387,X-ray diffraction
13349,P0AEX9,4ogm,A,335,0.976,2.234,2,362,27,387,X-ray diffraction
13350,P0AEX9,1hsj,A,336,0.976,2.3,1,361,27,387,X-ray diffraction
13351,P0AEX9,1hsj,A,336,0.976,2.3,1,361,27,387,X-ray diffraction
13352,P0AEX9,1hsj,B,336,0.976,2.3,1,361,27,387,X-ray diffraction
13353,P0AEX9,1hsj,B,336,0.976,2.3,1,361,27,387,X-ray diffraction
13354,P0AEX9,6hd8,A,337,0.976,2.4,123,483,32,392,X-ray diffraction
13355,P0AEX9,6hd8,A,337,0.976,2.4,123,483,32,392,X-ray diffraction
13356,P0AEX9,4keg,A,338,0.976,2.5,1,361,27,387,X-ray diffraction
13357,P0AEX9,4keg,A,338,0.976,2.5,1,361,27,387,X-ray diffraction
13358,P0AEX9,4n4x,A,339,0.976,2.501,1,361,27,387,X-ray diffraction
13359,P0AEX9,4n4x,A,339,0.976,2.501,1,361,27,387,X-ray diffraction
13360,P0AEX9,3f5f,A,340,0.976,2.65,1,361,27,387,X-ray diffraction
13361,P0AEX9,3f5f,A,340,0.976,2.65,1,361,27,387,X-ray diffraction
13362,P0AEX9,8ag0,B,341,0.976,2.7,2,362,27,387,X-ray diffraction
13363,P0AEX9,4qsz,A,342,0.976,2.86,1,361,27,387,X-ray diffraction
13364,P0AEX9,4qsz,A,342,0.976,2.86,1,361,27,387,X-ray diffraction
13365,P0AEX9,4qsz,B,342,0.976,2.86,1,361,27,387,X-ray diffraction
13366,P0AEX9,4qsz,B,342,0.976,2.86,1,361,27,387,X-ray diffraction
13367,P0AEX9,7bg0,A,343,0.976,2.89,2,362,27,387,X-ray diffraction
13368,P0AEX9,7bg0,A,343,0.976,2.89,2,362,27,387,X-ray diffraction
13369,P0AEX9,7bg0,B,343,0.976,2.89,2,362,27,387,X-ray diffraction
13370,P0AEX9,7bg0,B,343,0.976,2.89,2,362,27,387,X-ray diffraction
13371,P0AEX9,7bg0,D,343,0.976,2.89,2,362,27,387,X-ray diffraction
13372,P0AEX9,7bg0,D,343,0.976,2.89,2,362,27,387,X-ray diffraction
13373,P0AEX9,7bg0,E,343,0.976,2.89,2,362,27,387,X-ray diffraction
13374,P0AEX9,7bg0,E,343,0.976,2.89,2,362,27,387,X-ray diffraction
13375,P0AEX9,6hdb,A,344,0.976,2.9,123,483,32,392,X-ray diffraction
13376,P0AEX9,6hdb,A,344,0.976,2.9,123,483,32,392,X-ray diffraction
13377,P0AEX9,6hdc,A,345,0.976,3.4,123,483,32,392,X-ray diffraction
13378,P0AEX9,6hdc,A,345,0.976,3.4,123,483,32,392,X-ray diffraction
13379,P0AEX9,6hd9,A,346,0.976,3.5,123,483,32,392,X-ray diffraction
13380,P0AEX9,6hd9,A,346,0.976,3.5,123,483,32,392,X-ray diffraction
13381,P0AEX9,6hda,A,347,0.976,3.8,123,483,32,392,X-ray diffraction
13382,P0AEX9,6hda,A,347,0.976,3.8,123,483,32,392,X-ray diffraction
13383,P0AEX9,5aq9,B,348,0.973,1.86,22,381,33,392,X-ray diffraction
13384,P0AEX9,5aq9,D,348,0.973,1.86,22,381,33,392,X-ray diffraction
13385,P0AEX9,5ttd,A,349,0.973,2.0,13,372,33,392,X-ray diffraction
13386,P0AEX9,5ttd,A,349,0.973,2.0,13,372,33,392,X-ray diffraction
13387,P0AEX9,5ttd,B,349,0.973,2.0,13,372,33,392,X-ray diffraction
13388,P0AEX9,5ttd,B,349,0.973,2.0,13,372,33,392,X-ray diffraction
13389,P0AEX9,7omt,A,350,0.973,2.0,124,483,33,392,X-ray diffraction
13390,P0AEX9,4wvh,A,351,0.973,2.1,13,372,33,392,X-ray diffraction
13391,P0AEX9,4wvh,A,351,0.973,2.1,13,372,33,392,X-ray diffraction
13392,P0AEX9,4h1g,A,352,0.973,2.15,2,362,27,387,X-ray diffraction
13393,P0AEX9,4h1g,A,352,0.973,2.15,2,362,27,387,X-ray diffraction
13394,P0AEX9,7omm,C,353,0.973,3.4,124,483,33,392,Electron Microscopy
13395,P0AEX9,7omm,C,353,0.973,3.4,124,483,33,392,Electron Microscopy
13396,P0AEX9,7omm,D,353,0.973,3.4,130,489,33,392,Electron Microscopy
13397,P0AEX9,7omm,D,353,0.973,3.4,130,489,33,392,Electron Microscopy
13398,P0AEX9,6ndj,A,354,0.97,2.27,15,373,29,387,X-ray diffraction
13399,P0AEX9,6ndj,A,354,0.97,2.27,15,373,29,387,X-ray diffraction
13400,P0AEX9,6ndj,B,354,0.97,2.27,15,373,29,387,X-ray diffraction
13401,P0AEX9,6ndj,B,354,0.97,2.27,15,373,29,387,X-ray diffraction
13402,P0AEX9,4irl,A,355,0.968,1.47,2,359,27,384,X-ray diffraction
13403,P0AEX9,4irl,A,355,0.968,1.47,2,359,27,384,X-ray diffraction
13404,P0AEX9,4irl,B,355,0.968,1.47,2,359,27,384,X-ray diffraction
13405,P0AEX9,4irl,B,355,0.968,1.47,2,359,27,384,X-ray diffraction
13406,P0AEX9,4irl,C,355,0.968,1.47,2,359,27,384,X-ray diffraction
13407,P0AEX9,4irl,C,355,0.968,1.47,2,359,27,384,X-ray diffraction
13408,P0AEX9,3sew,A,356,0.968,1.55,2,359,27,384,X-ray diffraction
13409,P0AEX9,4edq,A,357,0.968,1.641,2,359,27,384,X-ray diffraction
13410,P0AEX9,4edq,A,357,0.968,1.641,2,359,27,384,X-ray diffraction
13411,P0AEX9,4edq,B,357,0.968,1.641,2,359,27,384,X-ray diffraction
13412,P0AEX9,4edq,B,357,0.968,1.641,2,359,27,384,X-ray diffraction
13413,P0AEX9,3seu,A,358,0.968,1.85,2,359,27,384,X-ray diffraction
13414,P0AEX9,3sey,A,359,0.968,1.85,2,359,27,384,X-ray diffraction
13415,P0AEX9,3sey,C,359,0.968,1.85,2,359,27,384,X-ray diffraction
13416,P0AEX9,3sey,E,359,0.968,1.85,2,359,27,384,X-ray diffraction
13417,P0AEX9,7wr3,A,360,0.968,1.87,4,361,27,384,X-ray diffraction
13418,P0AEX9,7wr3,A,360,0.968,1.87,4,361,27,384,X-ray diffraction
13419,P0AEX9,7wr3,B,360,0.968,1.87,4,361,27,384,X-ray diffraction
13420,P0AEX9,7wr3,B,360,0.968,1.87,4,361,27,384,X-ray diffraction
13421,P0AEX9,3ses,A,361,0.968,1.9,2,359,27,384,X-ray diffraction
13422,P0AEX9,3ses,C,361,0.968,1.9,2,359,27,384,X-ray diffraction
13423,P0AEX9,3set,A,362,0.968,1.9,2,359,27,384,X-ray diffraction
13424,P0AEX9,3set,C,362,0.968,1.9,2,359,27,384,X-ray diffraction
13425,P0AEX9,5c7r,A,363,0.968,1.94,2,359,27,384,X-ray diffraction
13426,P0AEX9,5c7r,A,363,0.968,1.94,2,359,27,384,X-ray diffraction
13427,P0AEX9,5c7r,B,363,0.968,1.94,2,359,27,384,X-ray diffraction
13428,P0AEX9,5c7r,B,363,0.968,1.94,2,359,27,384,X-ray diffraction
13429,P0AEX9,3sex,A,364,0.968,1.95,2,359,27,384,X-ray diffraction
13430,P0AEX9,3sex,C,364,0.968,1.95,2,359,27,384,X-ray diffraction
13431,P0AEX9,5gpp,A,365,0.968,2.0,2,359,27,384,X-ray diffraction
13432,P0AEX9,5gpp,A,365,0.968,2.0,2,359,27,384,X-ray diffraction
13433,P0AEX9,5gpp,B,365,0.968,2.0,2,359,27,384,X-ray diffraction
13434,P0AEX9,5gpp,B,365,0.968,2.0,2,359,27,384,X-ray diffraction
13435,P0AEX9,6ki0,A,366,0.968,2.0,2,359,27,384,X-ray diffraction
13436,P0AEX9,6ki0,A,366,0.968,2.0,2,359,27,384,X-ray diffraction
13437,P0AEX9,6ki0,B,366,0.968,2.0,2,359,27,384,X-ray diffraction
13438,P0AEX9,6ki0,B,366,0.968,2.0,2,359,27,384,X-ray diffraction
13439,P0AEX9,5gpq,A,367,0.968,2.1,2,359,27,384,X-ray diffraction
13440,P0AEX9,5gpq,A,367,0.968,2.1,2,359,27,384,X-ray diffraction
13441,P0AEX9,4dxb,A,368,0.968,2.29,1,360,27,385,X-ray diffraction
13442,P0AEX9,4dxb,B,368,0.968,2.29,1,360,27,385,X-ray diffraction
13443,P0AEX9,4dxc,A,369,0.968,2.3,1,360,27,385,X-ray diffraction
13444,P0AEX9,5dfm,A,370,0.968,2.301,1,358,27,384,X-ray diffraction
13445,P0AEX9,5dfm,A,370,0.968,2.301,1,358,27,384,X-ray diffraction
13446,P0AEX9,5dfm,B,370,0.968,2.301,1,358,27,384,X-ray diffraction
13447,P0AEX9,5dfm,B,370,0.968,2.301,1,358,27,384,X-ray diffraction
13448,P0AEX9,3ser,A,371,0.968,2.35,2,359,27,384,X-ray diffraction
13449,P0AEX9,3ser,C,371,0.968,2.35,2,359,27,384,X-ray diffraction
13450,P0AEX9,7rw6,A,372,0.968,2.55,2,359,27,384,Electron Microscopy
13451,P0AEX9,7rw6,A,372,0.968,2.55,2,359,27,384,Electron Microscopy
13452,P0AEX9,7rw6,C,372,0.968,2.55,2,359,27,384,Electron Microscopy
13453,P0AEX9,7rw6,C,372,0.968,2.55,2,359,27,384,Electron Microscopy
13454,P0AEX9,4fed,A,373,0.968,2.807,1,358,27,384,X-ray diffraction
13455,P0AEX9,4fed,A,373,0.968,2.807,1,358,27,384,X-ray diffraction
13456,P0AEX9,4fed,B,373,0.968,2.807,1,358,27,384,X-ray diffraction
13457,P0AEX9,4fed,B,373,0.968,2.807,1,358,27,384,X-ray diffraction
13458,P0AEX9,4fed,C,373,0.968,2.807,1,358,27,384,X-ray diffraction
13459,P0AEX9,4fed,C,373,0.968,2.807,1,358,27,384,X-ray diffraction
13460,P0AEX9,6dd5,A,374,0.968,2.85,2,359,27,384,X-ray diffraction
13461,P0AEX9,6dd5,A,374,0.968,2.85,2,359,27,384,X-ray diffraction
13462,P0AEX9,6dd5,B,374,0.968,2.85,2,359,27,384,X-ray diffraction
13463,P0AEX9,6dd5,B,374,0.968,2.85,2,359,27,384,X-ray diffraction
13464,P0AEX9,4fe8,A,375,0.968,3.0,1,358,27,384,X-ray diffraction
13465,P0AEX9,4fe8,A,375,0.968,3.0,1,358,27,384,X-ray diffraction
13466,P0AEX9,4fe8,B,375,0.968,3.0,1,358,27,384,X-ray diffraction
13467,P0AEX9,4fe8,B,375,0.968,3.0,1,358,27,384,X-ray diffraction
13468,P0AEX9,4fe8,C,375,0.968,3.0,1,358,27,384,X-ray diffraction
13469,P0AEX9,4fe8,C,375,0.968,3.0,1,358,27,384,X-ray diffraction
13470,P0AEX9,4fec,A,376,0.968,3.0,1,358,27,384,X-ray diffraction
13471,P0AEX9,4fec,A,376,0.968,3.0,1,358,27,384,X-ray diffraction
13472,P0AEX9,4fec,B,376,0.968,3.0,1,358,27,384,X-ray diffraction
13473,P0AEX9,4fec,B,376,0.968,3.0,1,358,27,384,X-ray diffraction
13474,P0AEX9,4fec,C,376,0.968,3.0,1,358,27,384,X-ray diffraction
13475,P0AEX9,4fec,C,376,0.968,3.0,1,358,27,384,X-ray diffraction
13476,P0AEX9,3sev,A,377,0.968,3.05,2,359,27,384,X-ray diffraction
13477,P0AEX9,3sev,C,377,0.968,3.05,2,359,27,384,X-ray diffraction
13478,P0AEX9,3sev,E,377,0.968,3.05,2,359,27,384,X-ray diffraction
13479,P0AEX9,5fsg,A,378,0.968,3.209,2,359,27,384,X-ray diffraction
13480,P0AEX9,3iot,A,379,0.968,3.5,1,358,27,384,X-ray diffraction
13481,P0AEX9,3iot,A,379,0.968,3.5,1,358,27,384,X-ray diffraction
13482,P0AEX9,3iot,B,379,0.968,3.5,1,358,27,384,X-ray diffraction
13483,P0AEX9,3iot,B,379,0.968,3.5,1,358,27,384,X-ray diffraction
13484,P0AEX9,3iot,C,379,0.968,3.5,1,358,27,384,X-ray diffraction
13485,P0AEX9,3iot,C,379,0.968,3.5,1,358,27,384,X-ray diffraction
13486,P0AEX9,3iow,A,380,0.968,3.5,1,358,27,384,X-ray diffraction
13487,P0AEX9,3iow,A,380,0.968,3.5,1,358,27,384,X-ray diffraction
13488,P0AEX9,3iow,B,380,0.968,3.5,1,358,27,384,X-ray diffraction
13489,P0AEX9,3iow,B,380,0.968,3.5,1,358,27,384,X-ray diffraction
13490,P0AEX9,3iow,C,380,0.968,3.5,1,358,27,384,X-ray diffraction
13491,P0AEX9,3iow,C,380,0.968,3.5,1,358,27,384,X-ray diffraction
13492,P0AEX9,3ior,A,381,0.968,3.6,1,358,27,384,X-ray diffraction
13493,P0AEX9,3ior,A,381,0.968,3.6,1,358,27,384,X-ray diffraction
13494,P0AEX9,3ior,B,381,0.968,3.6,1,358,27,384,X-ray diffraction
13495,P0AEX9,3ior,B,381,0.968,3.6,1,358,27,384,X-ray diffraction
13496,P0AEX9,3ior,C,381,0.968,3.6,1,358,27,384,X-ray diffraction
13497,P0AEX9,3ior,C,381,0.968,3.6,1,358,27,384,X-ray diffraction
13498,P0AEX9,3io6,A,382,0.968,3.7,1,358,27,384,X-ray diffraction
13499,P0AEX9,3io6,A,382,0.968,3.7,1,358,27,384,X-ray diffraction
13500,P0AEX9,3io6,B,382,0.968,3.7,1,358,27,384,X-ray diffraction
13501,P0AEX9,3io6,B,382,0.968,3.7,1,358,27,384,X-ray diffraction
13502,P0AEX9,3io6,C,382,0.968,3.7,1,358,27,384,X-ray diffraction
13503,P0AEX9,3io6,C,382,0.968,3.7,1,358,27,384,X-ray diffraction
13504,P0AEX9,3iou,A,383,0.968,3.7,1,358,27,384,X-ray diffraction
13505,P0AEX9,3iou,A,383,0.968,3.7,1,358,27,384,X-ray diffraction
13506,P0AEX9,3iou,B,383,0.968,3.7,1,358,27,384,X-ray diffraction
13507,P0AEX9,3iou,B,383,0.968,3.7,1,358,27,384,X-ray diffraction
13508,P0AEX9,3iou,C,383,0.968,3.7,1,358,27,384,X-ray diffraction
13509,P0AEX9,3iou,C,383,0.968,3.7,1,358,27,384,X-ray diffraction
13510,P0AEX9,3iov,A,384,0.968,3.7,1,358,27,384,X-ray diffraction
13511,P0AEX9,3iov,A,384,0.968,3.7,1,358,27,384,X-ray diffraction
13512,P0AEX9,3iov,B,384,0.968,3.7,1,358,27,384,X-ray diffraction
13513,P0AEX9,3iov,B,384,0.968,3.7,1,358,27,384,X-ray diffraction
13514,P0AEX9,3iov,C,384,0.968,3.7,1,358,27,384,X-ray diffraction
13515,P0AEX9,3iov,C,384,0.968,3.7,1,358,27,384,X-ray diffraction
13516,P0AEX9,3o3u,N,385,0.965,1.497,2,358,28,384,X-ray diffraction
13517,P0AEX9,3o3u,N,385,0.965,1.497,2,358,28,384,X-ray diffraction
13518,P0AEX9,5dis,D,386,0.962,2.85,1,356,32,387,X-ray diffraction
13519,P0AEX9,5dis,D,386,0.962,2.85,1,356,32,387,X-ray diffraction
13520,P0AEX9,6eqz,A,387,0.959,2.293,22,397,27,392,X-ray diffraction
13521,P0AEX9,6eqz,A,387,0.959,2.293,22,397,27,392,X-ray diffraction
13522,P0AEX9,6eqz,B,387,0.959,2.293,22,397,27,392,X-ray diffraction
13523,P0AEX9,6eqz,B,387,0.959,2.293,22,397,27,392,X-ray diffraction
13524,P0AEX9,6eqz,D,387,0.959,2.293,22,397,27,392,X-ray diffraction
13525,P0AEX9,6eqz,D,387,0.959,2.293,22,397,27,392,X-ray diffraction
13526,P0AEX9,6eqz,G,387,0.959,2.293,22,397,27,392,X-ray diffraction
13527,P0AEX9,6eqz,G,387,0.959,2.293,22,397,27,392,X-ray diffraction
13528,P0AEX9,6dbj,A,388,0.954,2.99,1,378,15,392,Electron Microscopy
13529,P0AEX9,6dbj,A,388,0.954,2.99,1,378,15,392,Electron Microscopy
13530,P0AEX9,6dbj,C,388,0.954,2.99,1,378,15,392,Electron Microscopy
13531,P0AEX9,6dbj,C,388,0.954,2.99,1,378,15,392,Electron Microscopy
13532,P0AEX9,6dbi,A,389,0.954,3.36,1,378,15,392,Electron Microscopy
13533,P0AEX9,6dbi,A,389,0.954,3.36,1,378,15,392,Electron Microscopy
13534,P0AEX9,6dbi,C,389,0.954,3.36,1,378,15,392,Electron Microscopy
13535,P0AEX9,6dbi,C,389,0.954,3.36,1,378,15,392,Electron Microscopy
13536,P0AEX9,6dbu,A,390,0.954,3.9,1,378,15,392,Electron Microscopy
13537,P0AEX9,6dbu,A,390,0.954,3.9,1,378,15,392,Electron Microscopy
13538,P0AEX9,6dbu,C,390,0.954,3.9,1,378,15,392,Electron Microscopy
13539,P0AEX9,6dbu,C,390,0.954,3.9,1,378,15,392,Electron Microscopy
13540,P0AEX9,6dbr,A,391,0.954,4.0,1,378,15,392,Electron Microscopy
13541,P0AEX9,6dbr,A,391,0.954,4.0,1,378,15,392,Electron Microscopy
13542,P0AEX9,6dbr,C,391,0.954,4.0,1,378,15,392,Electron Microscopy
13543,P0AEX9,6dbr,C,391,0.954,4.0,1,378,15,392,Electron Microscopy
13544,P0AEX9,6dbx,A,392,0.954,4.2,1,378,15,392,Electron Microscopy
13545,P0AEX9,6dbx,A,392,0.954,4.2,1,378,15,392,Electron Microscopy
13546,P0AEX9,6dbx,C,392,0.954,4.2,1,378,15,392,Electron Microscopy
13547,P0AEX9,6dbx,C,392,0.954,4.2,1,378,15,392,Electron Microscopy
13548,P0AEX9,6dbq,A,393,0.954,4.22,1,378,15,392,Electron Microscopy
13549,P0AEX9,6dbq,A,393,0.954,4.22,1,378,15,392,Electron Microscopy
13550,P0AEX9,6dbq,C,393,0.954,4.22,1,378,15,392,Electron Microscopy
13551,P0AEX9,6dbq,C,393,0.954,4.22,1,378,15,392,Electron Microscopy
13552,P0AEX9,6dbv,A,394,0.954,4.291,1,378,15,392,Electron Microscopy
13553,P0AEX9,6dbv,A,394,0.954,4.291,1,378,15,392,Electron Microscopy
13554,P0AEX9,6dbv,C,394,0.954,4.291,1,378,15,392,Electron Microscopy
13555,P0AEX9,6dbv,C,394,0.954,4.291,1,378,15,392,Electron Microscopy
13556,P0AEX9,6dbt,A,395,0.954,4.3,1,378,15,392,Electron Microscopy
13557,P0AEX9,6dbt,A,395,0.954,4.3,1,378,15,392,Electron Microscopy
13558,P0AEX9,6dbt,C,395,0.954,4.3,1,378,15,392,Electron Microscopy
13559,P0AEX9,6dbt,C,395,0.954,4.3,1,378,15,392,Electron Microscopy
13560,P0AEX9,6dbo,A,396,0.954,4.45,1,378,15,392,Electron Microscopy
13561,P0AEX9,6dbo,A,396,0.954,4.45,1,378,15,392,Electron Microscopy
13562,P0AEX9,6dbo,C,396,0.954,4.45,1,378,15,392,Electron Microscopy
13563,P0AEX9,6dbo,C,396,0.954,4.45,1,378,15,392,Electron Microscopy
13564,P0AEX9,6dbw,A,397,0.954,4.7,1,378,15,392,Electron Microscopy
13565,P0AEX9,6dbw,A,397,0.954,4.7,1,378,15,392,Electron Microscopy
13566,P0AEX9,6dbw,C,397,0.954,4.7,1,378,15,392,Electron Microscopy
13567,P0AEX9,6dbw,C,397,0.954,4.7,1,378,15,392,Electron Microscopy
13568,P0AEX9,6dbl,A,398,0.954,5.001,1,378,15,392,Electron Microscopy
13569,P0AEX9,6dbl,A,398,0.954,5.001,1,378,15,392,Electron Microscopy
13570,P0AEX9,6dbl,C,398,0.954,5.001,1,378,15,392,Electron Microscopy
13571,P0AEX9,6dbl,C,398,0.954,5.001,1,378,15,392,Electron Microscopy
13572,P0AEX9,5jqe,A,399,0.951,3.157,1,378,15,392,X-ray diffraction
13573,P0AEX9,7mk7,A,400,0.949,2.42815184462,71,421,32,382,X-ray diffraction
13574,P0AEX9,7mk7,A,400,0.949,2.42815184462,71,421,32,382,X-ray diffraction
13575,P0AEX9,7mk7,B,400,0.949,2.42815184462,71,421,32,382,X-ray diffraction
13576,P0AEX9,7mk7,B,400,0.949,2.42815184462,71,421,32,382,X-ray diffraction
13577,P0AEX9,5zr0,A,401,0.078,,2,30,238,266,Solution NMR
13578,P0AEX9,5zr0,A,401,0.078,,2,30,238,266,Solution NMR
13579,P68187,3rlf,A,1,1.0,2.2,1,371,1,371,X-ray diffraction
13580,P68187,3rlf,B,1,1.0,2.2,1,371,1,371,X-ray diffraction
13581,P68187,2awn,A,2,1.0,2.3,1,371,1,371,X-ray diffraction
13582,P68187,2awn,B,2,1.0,2.3,1,371,1,371,X-ray diffraction
13583,P68187,2awn,C,2,1.0,2.3,1,371,1,371,X-ray diffraction
13584,P68187,2awn,D,2,1.0,2.3,1,371,1,371,X-ray diffraction
13585,P68187,3puw,A,3,1.0,2.3,1,371,1,371,X-ray diffraction
13586,P68187,3puw,B,3,1.0,2.3,1,371,1,371,X-ray diffraction
