,pdb_id,release_date,resolution,structure_type
53577,2AA3,2006-01-10T00:00:00Z,2.05,experimental
53578,6HGW,2019-08-07T00:00:00Z,2.407,experimental
53579,6UXT,2019-11-20T00:00:00Z,1.797,experimental
53580,1V7Q,2005-02-15T00:00:00Z,1.59,experimental
53581,8SBW,2023-04-12T00:00:00Z,1.75,experimental
53582,1J4A,2002-05-29T00:00:00Z,1.9,experimental
53583,2ZUB,2009-04-07T00:00:00Z,2.9,experimental
53584,6AZD,2019-02-06T00:00:00Z,1.97010740396,experimental
53585,6RPE,2020-09-02T00:00:00Z,1.8,experimental
53586,5HXR,2016-05-11T00:00:00Z,2.463,experimental
53587,7AMY,2021-06-02T00:00:00Z,3.75,experimental
53588,1N0V,2002-11-27T00:00:00Z,2.85,experimental
53589,1KCX,2003-08-05T00:00:00Z,2.12,experimental
53590,6JF4,2020-02-12T00:00:00Z,2.0,experimental
53591,5UUZ,2017-03-08T00:00:00Z,2.496,experimental
53592,4LSW,2013-09-11T00:00:00Z,1.64,experimental
53593,1WMB,2005-09-06T00:00:00Z,2.0,experimental
53594,2F21,2006-06-20T00:00:00Z,1.5,experimental
53595,6LRV,2020-11-25T00:00:00Z,2.3,experimental
53596,5KS1,2017-07-12T00:00:00Z,2.4,experimental
53597,1OWL,2004-04-13T00:00:00Z,1.8,experimental
53598,7NFX,2021-06-02T00:00:00Z,3.2,experimental
53599,6XK1,2020-11-18T00:00:00Z,1.7,experimental
53600,3RYK,2011-05-25T00:00:00Z,1.631,experimental
53601,3HM7,2009-06-09T00:00:00Z,2.6,experimental
53602,5KQQ,2017-07-12T00:00:00Z,1.87,experimental
53603,1K9Z,2001-11-07T00:00:00Z,1.5,experimental
53604,1NJ1,2003-03-04T00:00:00Z,2.55,experimental
53605,6SL9,2019-12-11T00:00:00Z,1.27,experimental
53606,2FGC,2006-02-07T00:00:00Z,2.3,experimental
53607,7VF9,2022-07-27T00:00:00Z,4.04,experimental
53608,6N55,2019-11-27T00:00:00Z,3.085,experimental
53609,3UWK,2012-02-01T00:00:00Z,1.91,experimental
53610,7NKN,2021-10-27T00:00:00Z,2.71,experimental
53611,2W3R,2008-12-23T00:00:00Z,2.9,experimental
53612,2QHT,2008-02-26T00:00:00Z,1.5,experimental
53613,2C97,2006-12-13T00:00:00Z,2.0,experimental
53614,7SEI,2022-08-17T00:00:00Z,3.65,experimental
53615,6N75,2019-06-19T00:00:00Z,2.991,experimental
53616,4HNL,2012-11-07T00:00:00Z,1.48,experimental
53617,3DFY,2008-11-25T00:00:00Z,2.1,experimental
53618,1NV7,2003-07-08T00:00:00Z,2.15,experimental
53619,7Z6N,2022-08-10T00:00:00Z,2.57,experimental
53620,7E1D,2022-02-09T00:00:00Z,2.002,experimental
53621,6U6E,2020-03-25T00:00:00Z,6.3,experimental
53622,5ZPA,2018-12-19T00:00:00Z,1.689,experimental
53623,6TMU,2020-04-22T00:00:00Z,3.54,experimental
53624,6PFH,2019-10-02T00:00:00Z,2.94,experimental
53625,6B2A,2017-10-11T00:00:00Z,2.65,experimental
53626,5AKH,2015-05-13T00:00:00Z,2.1,experimental
53627,4MTN,2013-10-02T00:00:00Z,2.579,experimental
53628,7AE4,2021-08-25T00:00:00Z,3.31,experimental
53629,5IWX,2017-03-29T00:00:00Z,1.99,experimental
53630,3R7X,2011-05-18T00:00:00Z,2.1,experimental
53631,7BIU,2021-04-21T00:00:00Z,1.06,experimental
53632,3KH9,2010-04-07T00:00:00Z,2.2,experimental
53633,3ZM7,2013-09-18T00:00:00Z,3.3,experimental
53634,6OJO,2020-04-15T00:00:00Z,1.886,experimental
53635,5VRF,2018-03-14T00:00:00Z,4.1,experimental
53636,2XSJ,2011-08-24T00:00:00Z,2.5,experimental
53637,5UY8,2018-01-10T00:00:00Z,2.39,experimental
53638,4X4K,2015-12-09T00:00:00Z,2.3,experimental
53639,5DP2,2015-11-18T00:00:00Z,0.96,experimental
53640,5RT9,2020-12-16T00:00:00Z,1.01,experimental
53641,5XAI,2017-06-28T00:00:00Z,2.0,experimental
53642,2WEK,2009-12-15T00:00:00Z,1.9,experimental
53643,2X79,2010-05-05T00:00:00Z,3.8,experimental
53644,5Y3N,2017-08-30T00:00:00Z,2.4,experimental
53645,5K3F,2017-02-01T00:00:00Z,1.54,experimental
53646,3W4T,2013-04-03T00:00:00Z,2.096,experimental
53647,3KBE,2010-10-20T00:00:00Z,1.1,experimental
53648,2CXT,2006-05-23T00:00:00Z,1.5,experimental
53649,1JNI,2002-05-17T00:00:00Z,1.25,experimental
53650,6Q8Z,2019-01-23T00:00:00Z,2.4,experimental
53651,5OEW,2018-01-03T00:00:00Z,2.0,experimental
53652,6S2F,2020-07-08T00:00:00Z,5.8,experimental
53653,2RB6,2007-10-23T00:00:00Z,2.5,experimental
53654,6NFE,2019-01-02T00:00:00Z,1.75,experimental
53655,6DRE,2018-10-31T00:00:00Z,1.8,experimental
53656,5ANR,2015-10-21T00:00:00Z,2.102,experimental
53657,5UAU,2017-03-15T00:00:00Z,1.9,experimental
53658,6MLD,2019-08-07T00:00:00Z,1.66,experimental
53659,2WSW,2010-09-08T00:00:00Z,2.294,experimental
53660,1FDS,1997-02-12T00:00:00Z,1.7,experimental
53661,1DOF,2001-01-10T00:00:00Z,2.1,experimental
53662,4V2N,2015-01-14T00:00:00Z,2.15,experimental
53663,4E51,2012-03-28T00:00:00Z,2.65,experimental
53664,2VRE,2008-04-15T00:00:00Z,1.95,experimental
53665,6Z6S,2020-07-22T00:00:00Z,3.153,experimental
53666,4IHY,2013-05-01T00:00:00Z,2.9,experimental
53667,5Z75,2018-08-22T00:00:00Z,2.1,experimental
53668,8AVN,2023-04-19T00:00:00Z,1.65,experimental
53669,3WFJ,2014-07-23T00:00:00Z,2.8,experimental
53670,1JI5,2002-06-19T00:00:00Z,2.5,experimental
53671,7WTV,2022-10-19T00:00:00Z,3.5,experimental
53672,1T13,2005-04-19T00:00:00Z,2.9,experimental
53673,3T3F,2012-02-15T00:00:00Z,1.9,experimental
53674,4F97,2012-10-17T00:00:00Z,2.108,experimental
53675,6E9P,2018-08-08T00:00:00Z,2.569,experimental
53676,4LC9,2013-09-04T00:00:00Z,3.4,experimental
53677,5KO2,2016-11-30T00:00:00Z,3.3,experimental
53678,2VLH,2008-08-19T00:00:00Z,1.95,experimental
53679,6HLI,2019-06-26T00:00:00Z,2.38,experimental
53680,2GQ9,2006-07-25T00:00:00Z,1.7,experimental
53681,5KZM,2016-08-10T00:00:00Z,2.804,experimental
53682,6JZV,2020-05-06T00:00:00Z,2.0,experimental
53683,3HIX,2009-05-26T00:00:00Z,1.92,experimental
53684,5K3O,2017-03-29T00:00:00Z,1.696,experimental
53685,6FT6,2018-03-28T00:00:00Z,3.9,experimental
53686,7R72,2022-11-09T00:00:00Z,3.07,experimental
53687,3HZU,2009-07-07T00:00:00Z,2.1,experimental
53688,6SLO,2020-09-09T00:00:00Z,1.94,experimental
53689,2J89,2006-11-23T00:00:00Z,1.7,experimental
53690,2RDT,2008-02-26T00:00:00Z,1.95,experimental
53691,7BY9,2021-03-24T00:00:00Z,2.2,experimental
53692,2RHL,2008-10-21T00:00:00Z,2.45,experimental
53693,1ZBY,2005-05-03T00:00:00Z,1.2,experimental
53694,3PSW,2011-10-19T00:00:00Z,1.99,experimental
53695,7V74,2022-08-31T00:00:00Z,3.63,experimental
53696,1TSZ,1996-03-08T00:00:00Z,2.75,experimental
53697,4X5C,2015-11-25T00:00:00Z,2.33,experimental
53698,3CQK,2008-11-25T00:00:00Z,2.33,experimental
53699,4Q4N,2014-09-10T00:00:00Z,1.38,experimental
53700,7VNQ,2021-12-01T00:00:00Z,2.96,experimental
53701,5W14,2017-11-29T00:00:00Z,1.88,experimental
53702,2GRJ,2006-05-23T00:00:00Z,2.6,experimental
53703,3PBU,2011-09-21T00:00:00Z,1.299,experimental
53704,4VHB,1999-08-31T00:00:00Z,1.8,experimental
53705,2HQM,2007-06-12T00:00:00Z,2.4,experimental
53706,4Y2S,2015-05-06T00:00:00Z,2.3,experimental
53707,5AUK,2015-09-23T00:00:00Z,1.62,experimental
53708,6C4C,2018-06-06T00:00:00Z,2.2,experimental
53709,3ZXO,2011-08-24T00:00:00Z,1.9,experimental
53710,4QLF,2014-11-26T00:00:00Z,1.44,experimental
53711,6W0W,2020-09-23T00:00:00Z,2.8,experimental
53712,3JQJ,2010-06-30T00:00:00Z,1.9,experimental
53713,1E63,2001-05-25T00:00:00Z,2.3,experimental
53714,5U7S,2016-12-28T00:00:00Z,2.5,experimental
53715,1WVG,2005-01-26T00:00:00Z,1.8,experimental
53716,4KTR,2014-05-21T00:00:00Z,2.3,experimental
53717,3APY,2011-09-14T00:00:00Z,2.8,experimental
53718,3UDF,2011-12-14T00:00:00Z,1.7,experimental
53719,2XP4,2011-01-12T00:00:00Z,1.8,experimental
53720,5EKP,2016-01-06T00:00:00Z,3.194,experimental
53721,3RM5,2011-09-21T00:00:00Z,2.68,experimental
53722,7MTU,2021-06-09T00:00:00Z,2.34,experimental
53723,2G3F,2006-09-26T00:00:00Z,2.0,experimental
53724,1OEZ,2003-05-29T00:00:00Z,2.15,experimental
53725,3K12,2009-10-27T00:00:00Z,1.49,experimental
53726,7OJ6,2021-10-13T00:00:00Z,1.84,experimental
53727,5X3X,2017-04-05T00:00:00Z,2.788,experimental
53728,6HFU,2018-10-24T00:00:00Z,1.39971025955,experimental
53729,6V8D,2020-12-16T00:00:00Z,2.25,experimental
53730,7FS8,2023-04-12T00:00:00Z,2.098,experimental
53731,7ME2,2021-08-25T00:00:00Z,1.85,experimental
53732,6EX3,2018-11-21T00:00:00Z,2.2,experimental
53733,3ISX,2009-09-08T00:00:00Z,1.4,experimental
53734,5KOM,2016-08-03T00:00:00Z,2.69,experimental
53735,6ZT5,2021-03-03T00:00:00Z,2.2,experimental
53736,3WWX,2015-07-08T00:00:00Z,1.49,experimental
53737,3H5E,2010-04-07T00:00:00Z,2.0,experimental
53738,3R9S,2011-04-13T00:00:00Z,2.2,experimental
53739,1VHD,2003-12-30T00:00:00Z,1.6,experimental
53740,7MMV,2022-05-04T00:00:00Z,1.78,experimental
53741,1C81,2003-06-10T00:00:00Z,2.5,experimental
53742,4KMR,2013-06-05T00:00:00Z,1.45,experimental
53743,2JVK,2008-02-05T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
53744,7EQL,2021-09-29T00:00:00Z,2.72,experimental
53745,7QU0,2022-02-09T00:00:00Z,1.62,experimental
53746,1L8X,2002-11-20T00:00:00Z,2.7,experimental
53747,6RKY,2019-12-25T00:00:00Z,2.79,experimental
53748,4KNW,2013-06-26T00:00:00Z,2.699,experimental
53749,2ONO,2007-03-06T00:00:00Z,2.15,experimental
53750,3WGC,2014-07-09T00:00:00Z,2.5,experimental
53751,7UEF,2022-03-30T00:00:00Z,1.2,experimental
53752,7EPM,2022-03-02T00:00:00Z,3.0,experimental
53753,7TBM,2022-06-15T00:00:00Z,37.0,experimental
53754,7V6B,2022-03-23T00:00:00Z,3.3,experimental
53755,1KCL,2002-01-16T00:00:00Z,1.94,experimental
53756,6Q8C,2019-04-17T00:00:00Z,2.31,experimental
53757,4ODK,2015-01-14T00:00:00Z,1.401,experimental
53758,7OF4,2021-06-09T00:00:00Z,2.7,experimental
53759,5QJ7,2018-12-19T00:00:00Z,1.56,experimental
53760,3K3P,2010-09-15T00:00:00Z,2.23,experimental
53761,4FCW,2012-07-18T00:00:00Z,2.35,experimental
53762,4E6M,2012-04-04T00:00:00Z,1.8,experimental
53763,7YJN,2023-04-05T00:00:00Z,3.4,experimental
53764,6HE4,2018-12-26T00:00:00Z,4.85,experimental
53765,1UXV,2004-08-05T00:00:00Z,2.35,experimental
53766,3TL3,2011-09-07T00:00:00Z,1.85,experimental
53767,2HJV,2006-12-12T00:00:00Z,1.95,experimental
53768,5YG3,2018-06-06T00:00:00Z,2.4,experimental
53769,1XJQ,2005-08-30T00:00:00Z,2.06,experimental
53770,4TLH,2015-06-10T00:00:00Z,1.7,experimental
53771,3TR2,2011-09-21T00:00:00Z,2.001,experimental
53772,4R6T,2014-10-29T00:00:00Z,2.6,experimental
53773,5F9K,2016-12-14T00:00:00Z,2.179,experimental
53774,1BGY,1999-01-06T00:00:00Z,3.0,experimental
53775,7PIS,2022-05-25T00:00:00Z,15.0,experimental
53776,1K03,2001-09-26T00:00:00Z,2.7,experimental
53777,7SXO,2022-01-12T00:00:00Z,3.3,experimental
53778,6AFI,2018-08-29T00:00:00Z,1.65,experimental
53779,2WFX,2009-06-30T00:00:00Z,3.2,experimental
53780,7UCU,2022-03-30T00:00:00Z,1.1,experimental
53781,7RKH,2021-11-24T00:00:00Z,2.8,experimental
53782,4RV4,2014-12-17T00:00:00Z,2.65,experimental
53783,4YPN,2016-03-16T00:00:00Z,2.07,experimental
53784,6V78,2020-04-01T00:00:00Z,2.6,experimental
53785,7OW8,2022-01-19T00:00:00Z,3.5,experimental
53786,5B3A,2016-03-16T00:00:00Z,2.14,experimental
53787,7MGT,2021-12-08T00:00:00Z,1.54,experimental
53788,6N0J,2019-07-10T00:00:00Z,1.79,experimental
53789,7VEW,2022-08-17T00:00:00Z,1.92,experimental
53790,4P8B,2014-05-07T00:00:00Z,1.3,experimental
53791,4EQR,2012-10-17T00:00:00Z,1.8,experimental
53792,4J9U,2013-04-03T00:00:00Z,3.8,experimental
53793,5L16,2017-08-09T00:00:00Z,1.882,experimental
53794,3HRI,2009-12-01T00:00:00Z,2.85,experimental
53795,3GB6,2009-03-31T00:00:00Z,2.0,experimental
53796,5YKJ,2018-10-24T00:00:00Z,1.53,experimental
53797,6AIN,2018-10-31T00:00:00Z,2.48,experimental
53798,4C7J,2014-09-03T00:00:00Z,2.16,experimental
53799,2HVN,2006-10-03T00:00:00Z,1.58,experimental
53800,3OEL,2011-05-11T00:00:00Z,1.9,experimental
53801,2HRE,2007-03-13T00:00:00Z,2.5,experimental
53802,1T9O,2004-10-05T00:00:00Z,2.0,experimental
53803,5V4Q,2017-04-19T00:00:00Z,2.2,experimental
53804,3RCI,2012-03-21T00:00:00Z,1.44,experimental
53805,6D00,2019-04-03T00:00:00Z,4.0,experimental
53806,3C6Q,2008-02-26T00:00:00Z,2.3,experimental
53807,4NWC,2014-08-06T00:00:00Z,2.012,experimental
53808,7AS9,2020-12-23T00:00:00Z,3.5,experimental
53809,2VNJ,2008-11-11T00:00:00Z,2.13,experimental
53810,4OMF,2014-06-11T00:00:00Z,1.71,experimental
53811,5TVU,2018-03-14T00:00:00Z,3.5,experimental
53812,5L6I,2017-06-14T00:00:00Z,2.76,experimental
53813,2A9P,2006-09-26T00:00:00Z,1.82,experimental
53814,6NLM,2019-05-08T00:00:00Z,1.9,experimental
53815,7V9D,2022-09-07T00:00:00Z,1.937,experimental
53816,2ICK,2007-03-20T00:00:00Z,1.93,experimental
53817,1SD5,2004-09-21T00:00:00Z,1.68,experimental
53818,6VO6,2020-04-01T00:00:00Z,1.5,experimental
53819,3PGZ,2010-12-22T00:00:00Z,2.1,experimental
53820,4KE3,2013-05-08T00:00:00Z,1.9,experimental
53821,2WC3,2009-04-14T00:00:00Z,2.0,experimental
53822,4LJ4,2014-02-12T00:00:00Z,2.8,experimental
53823,6RNY,2019-09-25T00:00:00Z,3.9,experimental
53824,3L75,2010-02-02T00:00:00Z,2.79,experimental
53825,1X96,2004-09-07T00:00:00Z,1.4,experimental
53826,3M4Z,2010-11-10T00:00:00Z,1.94,experimental
53827,5TE2,2017-05-31T00:00:00Z,1.8,experimental
53828,8FFD,2023-03-08T00:00:00Z,2.2,experimental
53829,7DEK,2021-09-08T00:00:00Z,2.9,experimental
53830,4TOT,2014-11-12T00:00:00Z,2.39,experimental
53831,3A4A,2010-07-14T00:00:00Z,1.6,experimental
53832,1JMV,2001-12-12T00:00:00Z,1.85,experimental
53833,1IUW,1996-07-11T00:00:00Z,2.0,experimental
53834,3VIN,2012-07-04T00:00:00Z,1.13,experimental
53835,3N2A,2010-06-30T00:00:00Z,1.9,experimental
53836,3FDX,2008-12-16T00:00:00Z,1.58,experimental
53837,3SS5,2012-01-11T00:00:00Z,2.8,experimental
53838,2P18,2008-01-15T00:00:00Z,1.8,experimental
53839,7YJS,2023-02-01T00:00:00Z,2.5,experimental
53840,3IAC,2009-07-21T00:00:00Z,2.22,experimental
53841,4R0M,2015-04-15T00:00:00Z,2.45,experimental
53842,7YX5,2022-08-10T00:00:00Z,3.7,experimental
53843,5JRR,2017-05-10T00:00:00Z,1.9,experimental
53844,4RMI,2015-02-25T00:00:00Z,1.45,experimental
53845,7OEQ,2022-06-01T00:00:00Z,1.36,experimental
53846,6S18,2020-10-21T00:00:00Z,1.6,experimental
53847,3LXQ,2010-03-09T00:00:00Z,1.95,experimental
53848,4IQI,2013-01-23T00:00:00Z,1.5,experimental
53849,6BZR,2019-01-23T00:00:00Z,2.79999446301,experimental
53850,4KRA,2014-05-28T00:00:00Z,3.32,experimental
53851,4Q9H,2015-03-04T00:00:00Z,3.4,experimental
53852,5ZPH,2018-12-19T00:00:00Z,1.72,experimental
53853,7O54,2021-11-10T00:00:00Z,1.63,experimental
53854,6JIU,2019-07-17T00:00:00Z,4.2,experimental
53855,4JQA,2014-04-02T00:00:00Z,1.45,experimental
53856,5BTG,2016-03-02T00:00:00Z,2.5,experimental
53857,6TCK,2020-09-23T00:00:00Z,1.6,experimental
53858,5I84,2016-06-15T00:00:00Z,2.98,experimental
53859,1EB7,2001-07-24T00:00:00Z,2.4,experimental
53860,4IEC,2013-12-18T00:00:00Z,2.0,experimental
53861,7NQU,2021-03-10T00:00:00Z,2.13,experimental
53862,2I5B,2006-09-19T00:00:00Z,2.8,experimental
53863,4I71,2013-08-07T00:00:00Z,1.28,experimental
53864,7Z8N,2022-07-13T00:00:00Z,2.64,experimental
53865,1FTL,2000-11-01T00:00:00Z,1.8,experimental
53866,7XOL,2023-05-03T00:00:00Z,3.26,experimental
53867,4WXD,2015-11-04T00:00:00Z,2.3,experimental
53868,5G4I,2016-10-19T00:00:00Z,1.5,experimental
53869,4HZM,2013-06-19T00:00:00Z,1.45,experimental
53870,7UHR,2022-04-13T00:00:00Z,2.2,experimental
53871,7Z00,2022-11-02T00:00:00Z,2.6,experimental
53872,5ANC,2015-10-21T00:00:00Z,4.2,experimental
53873,5DY4,2016-01-13T00:00:00Z,1.77,experimental
53874,4C51,2013-11-13T00:00:00Z,3.1,experimental
53875,4QBH,2014-06-25T00:00:00Z,1.67,experimental
53876,4W7T,2014-11-26T00:00:00Z,1.8,experimental
53877,4H27,2012-11-14T00:00:00Z,1.3,experimental
53878,4PX5,2015-05-13T00:00:00Z,2.2,experimental
53879,7LA1,2021-03-03T00:00:00Z,1.6,experimental
53880,4OZ9,2015-03-18T00:00:00Z,2.24,experimental
53881,2IBU,2007-04-03T00:00:00Z,1.9,experimental
53882,2W8W,2009-01-27T00:00:00Z,2.14,experimental
53883,7CE3,2021-01-06T00:00:00Z,3.472,experimental
53884,1IUO,2002-09-18T00:00:00Z,2.0,experimental
53885,2KR7,2010-12-15T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
53886,3MND,2011-09-28T00:00:00Z,2.2,experimental
53887,6PHE,2019-07-24T00:00:00Z,2.1,experimental
53888,5KEI,2016-09-14T00:00:00Z,2.325,experimental
53889,7PT6,2022-06-08T00:00:00Z,3.2,experimental
53890,4OAN,2014-01-22T00:00:00Z,1.35,experimental
53891,5NN8,2017-10-25T00:00:00Z,2.45,experimental
53892,2ZGW,2008-02-05T00:00:00Z,1.5,experimental
53893,6IHI,2019-10-02T00:00:00Z,1.78,experimental
53894,3ZVT,2012-02-29T00:00:00Z,3.1,experimental
53895,4WER,2014-09-24T00:00:00Z,2.05,experimental
53896,2ZS7,2009-07-21T00:00:00Z,2.65,experimental
53897,8GPB,1992-10-15T00:00:00Z,2.2,experimental
53898,1XL9,2005-10-04T00:00:00Z,2.23,experimental
53899,7NN1,2021-06-30T00:00:00Z,1.54,experimental
53900,4EUN,2012-05-16T00:00:00Z,1.6,experimental
53901,3TCM,2012-07-18T00:00:00Z,2.71,experimental
53902,3TWU,2011-12-07T00:00:00Z,1.8,experimental
53903,1PZS,2004-07-27T00:00:00Z,1.63,experimental
53904,6S0X,2019-08-21T00:00:00Z,2.425,experimental
53905,3HGJ,2010-02-23T00:00:00Z,2.0,experimental
53906,4MI6,2014-07-23T00:00:00Z,1.9,experimental
53907,3JAH,2015-08-12T00:00:00Z,3.45,experimental
53908,3ICP,2010-07-21T00:00:00Z,2.01,experimental
53909,1IDM,1995-09-15T00:00:00Z,2.2,experimental
53910,7O5I,2022-11-16T00:00:00Z,1.35,experimental
53911,1NGE,1994-08-31T00:00:00Z,2.05,experimental
53912,6IV1,2019-11-13T00:00:00Z,3.18,experimental
53913,4R0N,2014-08-13T00:00:00Z,2.0,experimental
53914,4CT8,2014-10-15T00:00:00Z,2.16,experimental
53915,4LRE,2013-07-31T00:00:00Z,2.1,experimental
53916,4DA2,2014-10-15T00:00:00Z,1.8,experimental
53917,3OX4,2011-02-16T00:00:00Z,2.0,experimental
53918,3HJV,2009-06-09T00:00:00Z,1.7,experimental
53919,5UH9,2017-04-12T00:00:00Z,4.402,experimental
53920,5YBH,2018-06-20T00:00:00Z,2.5,experimental
53921,1XII,1994-06-22T00:00:00Z,1.7,experimental
53922,3CGZ,2008-05-13T00:00:00Z,1.9,experimental
53923,4C72,2013-10-09T00:00:00Z,1.5,experimental
53924,1AOZ,1993-10-31T00:00:00Z,1.9,experimental
53925,7LNH,2022-03-02T00:00:00Z,2.5,experimental
53926,4E6E,2012-06-06T00:00:00Z,2.12,experimental
53927,5JBE,2017-01-18T00:00:00Z,2.1,experimental
53928,4I4I,2013-07-31T00:00:00Z,2.4948,experimental
53929,5JF2,2016-11-30T00:00:00Z,2.0,experimental
53930,3UWD,2012-01-11T00:00:00Z,1.68,experimental
53931,7OF6,2021-06-09T00:00:00Z,2.6,experimental
53932,7M7K,2021-08-25T00:00:00Z,1.89,experimental
53933,7WX4,2022-04-06T00:00:00Z,3.4,experimental
53934,4XEG,2015-09-09T00:00:00Z,1.72,experimental
53935,5U8O,2017-01-25T00:00:00Z,2.4,experimental
53936,7F1T,2021-07-14T00:00:00Z,2.6,experimental
53937,4KOD,2013-11-13T00:00:00Z,2.96,experimental
53938,5ZBM,2018-12-26T00:00:00Z,2.8,experimental
53939,5MXN,2017-08-02T00:00:00Z,3.7,experimental
53940,1WOQ,2004-09-28T00:00:00Z,1.8,experimental
53941,2QHV,2008-02-26T00:00:00Z,1.6,experimental
53942,3LTE,2010-03-31T00:00:00Z,2.0,experimental
53943,1QFS,1999-05-13T00:00:00Z,2.0,experimental
53944,3IZY,2011-03-23T00:00:00Z,10.8,experimental
53945,4JII,2013-10-23T00:00:00Z,2.2,experimental
53946,4PBG,1997-07-23T00:00:00Z,2.5,experimental
53947,2ZZG,2009-07-21T00:00:00Z,3.1,experimental
53948,2M1I,2013-12-04T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
53949,6SAQ,2020-07-22T00:00:00Z,2.02,experimental
53950,4YUP,2015-10-14T00:00:00Z,1.75,experimental
53951,3E3G,2009-08-18T00:00:00Z,2.3,experimental
53952,1GNL,2002-04-11T00:00:00Z,1.25,experimental
53953,3E2I,2009-08-11T00:00:00Z,2.01,experimental
53954,5QR4,2019-08-07T00:00:00Z,1.57,experimental
53955,1WYI,2005-04-12T00:00:00Z,2.2,experimental
53956,4GI4,2013-09-04T00:00:00Z,1.97,experimental
53957,1UTH,2004-07-01T00:00:00Z,2.2,experimental
53958,1IBJ,2001-04-04T00:00:00Z,2.3,experimental
53959,5FVN,2016-08-10T00:00:00Z,1.45,experimental
53960,3I5B,2009-08-18T00:00:00Z,2.043,experimental
53961,7F0G,2022-06-15T00:00:00Z,2.67,experimental
53962,3IP7,2010-07-14T00:00:00Z,1.7,experimental
53963,5UIM,2017-03-22T00:00:00Z,2.2,experimental
53964,3W9S,2013-07-24T00:00:00Z,1.7,experimental
53965,5YVQ,2019-05-22T00:00:00Z,2.103,experimental
53966,2V9C,2007-11-13T00:00:00Z,2.18,experimental
53967,1V93,2004-02-03T00:00:00Z,1.9,experimental
53968,5O72,2018-06-06T00:00:00Z,1.91,experimental
53969,3ZFZ,2013-10-09T00:00:00Z,2.25,experimental
53970,1F7V,2001-06-27T00:00:00Z,2.9,experimental
53971,2CEY,2006-05-15T00:00:00Z,1.7,experimental
53972,2ZTG,2009-06-30T00:00:00Z,2.2,experimental
53973,3T8Q,2011-08-17T00:00:00Z,2.0,experimental
53974,1KZL,2002-11-06T00:00:00Z,2.1,experimental
53975,2IQ6,2007-08-28T00:00:00Z,2.0,experimental
53976,1E4G,2000-10-18T00:00:00Z,2.6,experimental
53977,4J1O,2013-03-06T00:00:00Z,1.6,experimental
53978,6Z4V,2021-02-10T00:00:00Z,2.595,experimental
53979,6Y16,2020-07-15T00:00:00Z,1.7,experimental
53980,6YYZ,2020-05-13T00:00:00Z,1.21,experimental
53981,4EG1,2012-09-12T00:00:00Z,2.9,experimental
53982,2CU5,2005-11-25T00:00:00Z,1.84,experimental
53983,6N9M,2019-02-06T00:00:00Z,1.449,experimental
53984,4Y1R,2016-01-06T00:00:00Z,1.65,experimental
53985,6Z1M,2020-07-22T00:00:00Z,2.45,experimental
53986,5WBQ,2017-09-13T00:00:00Z,2.4,experimental
53987,4FJN,2012-12-19T00:00:00Z,1.98,experimental
53988,5KGM,2017-04-05T00:00:00Z,2.95,experimental
53989,1HOX,2001-07-20T00:00:00Z,2.1,experimental
53990,6BPY,2019-01-09T00:00:00Z,3.201,experimental
53991,3OVP,2011-03-09T00:00:00Z,1.695,experimental
53992,3ZHV,2013-11-13T00:00:00Z,2.3,experimental
53993,3BA9,2008-11-11T00:00:00Z,1.9,experimental
53994,5YW8,2018-05-02T00:00:00Z,4.4,experimental
53995,7R0G,2022-09-14T00:00:00Z,4.01,experimental
53996,4S1I,2015-02-04T00:00:00Z,1.6,experimental
53997,3EPX,2009-03-24T00:00:00Z,1.85,experimental
53998,7EGC,2021-05-12T00:00:00Z,3.9,experimental
53999,3HPS,2010-05-19T00:00:00Z,1.8,experimental
54000,5B57,2016-11-16T00:00:00Z,2.8,experimental
54001,2IF2,2006-10-03T00:00:00Z,3.0,experimental
54002,4AEF,2012-10-31T00:00:00Z,2.34,experimental
54003,3NUG,2011-04-20T00:00:00Z,1.788,experimental
54004,4YSV,2016-04-20T00:00:00Z,2.77,experimental
54005,1N0R,2003-01-28T00:00:00Z,1.5,experimental
54006,4JE6,2014-02-26T00:00:00Z,2.0,experimental
54007,4V4X,2014-07-09T00:00:00Z,5.0,experimental
54008,3V4E,2012-01-11T00:00:00Z,1.95,experimental
54009,1M2K,2003-04-08T00:00:00Z,1.47,experimental
54010,5ZLL,2018-05-16T00:00:00Z,2.6,experimental
54011,1H13,2003-03-13T00:00:00Z,1.3,experimental
54012,7E1V,2021-10-13T00:00:00Z,2.68,experimental
54013,8E8O,2023-02-08T00:00:00Z,2.77,experimental
54014,5YJZ,2018-02-07T00:00:00Z,2.16,experimental
54015,5YBI,2018-06-20T00:00:00Z,2.268,experimental
54016,6IRO,2019-04-03T00:00:00Z,3.4,experimental
54017,7CY2,2021-12-08T00:00:00Z,2.75,experimental
54018,4ZJU,2015-05-13T00:00:00Z,1.2,experimental
54019,3V5S,2012-02-22T00:00:00Z,3.5,experimental
54020,7DC9,2021-09-29T00:00:00Z,1.7,experimental
54021,7OP6,2022-05-18T00:00:00Z,2.05,experimental
54022,4KO2,2013-07-10T00:00:00Z,1.6,experimental
54023,6AHF,2019-02-13T00:00:00Z,6.78,experimental
54024,5E18,2016-03-09T00:00:00Z,3.3,experimental
